Country,Year,PIB,Code
Germany,1893,126023,DEU
Germany,1894,129109,DEU
Germany,1895,135279,DEU
Germany,1896,140026,DEU
Germany,1897,144061,DEU
Germany,1898,150231,DEU
Germany,1899,15569,DEU
Germany,1900,162335,DEU
Germany,1901,158538,DEU
Germany,1902,162335,DEU
Germany,1903,171354,DEU
Germany,1904,178236,DEU
Germany,1905,182034,DEU
Germany,1906,187492,DEU
Germany,1907,195799,DEU
Germany,1908,199122,DEU
Germany,1909,203156,DEU
Germany,1910,210513,DEU
Germany,1911,217633,DEU
Germany,1912,227127,DEU
Germany,1913,237332,DEU
Germany,1914,202207,DEU
Germany,1915,192002,DEU
Germany,1916,1939,DEU
Germany,1917,194138,DEU
Germany,1918,194612,DEU
Germany,1919,156591,DEU
Germany,1920,170235,DEU
Germany,1921,189511,DEU
Germany,1922,206188,DEU
Germany,1923,171318,DEU
Germany,1924,200557,DEU
Germany,1925,223082,DEU
Germany,1926,229363,DEU
Germany,1927,252321,DEU
Germany,1928,263367,DEU
Germany,1929,262284,DEU
Germany,1930,258602,DEU
Germany,1931,238893,DEU
Germany,1932,220916,DEU
Germany,1933,234778,DEU
Germany,1934,25622,DEU
Germany,1935,275496,DEU
Germany,1936,299753,DEU
Germany,1937,317783,DEU
Germany,1938,342351,DEU
Germany,1939,374577,DEU
Germany,1940,377284,DEU
Germany,1941,401174,DEU
Germany,1942,406582,DEU
Germany,1943,414696,DEU
Germany,1944,425041,DEU
Germany,1945,302457,DEU
Germany,1946,143381,DEU
Germany,1947,161011,DEU
Germany,1948,190695,DEU
Germany,1949,223178,DEU
Germany,1950,265354,DEU
Germany,1951,289679,DEU
Germany,1952,314794,DEU
Germany,1953,34115,DEU
Germany,1954,366584,DEU
Germany,1955,406922,DEU
Germany,1956,436086,DEU
Germany,1957,461071,DEU
Germany,1958,481599,DEU
Germany,1959,516821,DEU
Germany,1960,558482,DEU
Germany,1961,581487,DEU
Germany,1962,606292,DEU
Germany,1963,623382,DEU
Germany,1964,661273,DEU
Germany,1965,694798,DEU
Germany,1966,715393,DEU
Germany,1967,71761,DEU
Germany,1968,755463,DEU
Germany,1969,80541,DEU
Germany,1970,843103,DEU
Germany,1971,867917,DEU
Germany,1972,903739,DEU
Germany,1973,944755,DEU
Germany,1974,952571,DEU
Germany,1975,947383,DEU
Germany,1976,993132,DEU
Germany,1977,1021710,DEU
Germany,1978,1050404,DEU
Germany,1979,1092615,DEU
Germany,1980,1105099,DEU
Germany,1981,1109276,DEU
Germany,1982,1099799,DEU
Germany,1983,1119394,DEU
Germany,1984,1150951,DEU
Germany,1985,1176131,DEU
Germany,1986,1202151,DEU
Germany,1987,1220284,DEU
Germany,1988,1260983,DEU
Germany,1989,1302212,DEU
Germany,1990,1264438,DEU
Germany,1991,1331700,DEU
Germany,1992,1361341,DEU
Germany,1993,1350421,DEU
Germany,1994,1386303,DEU
Germany,1995,1412513,DEU
Germany,1996,1426554,DEU
Germany,1997,1452295,DEU
Germany,1998,1478795,DEU
Germany,1999,1508538,DEU
Germany,2000,1556928,DEU
Germany,2001,1576223,DEU
Germany,2002,1576223,DEU
Germany,2003,1572784,DEU
Germany,2004,1589449,DEU
Germany,2005,1600575,DEU
Germany,2006,1651794,DEU
Germany,2007,1693088,DEU
Germany,2008,1713405,DEU
Italy,1820,22535,ITA
Italy,1821,,ITA
Italy,1822,,ITA
Italy,1823,,ITA
Italy,1824,,ITA
Italy,1825,,ITA
Italy,1826,,ITA
Italy,1827,,ITA
Italy,1828,,ITA
Italy,1829,,ITA
Italy,1830,,ITA
Italy,1831,,ITA
Italy,1832,,ITA
Italy,1833,,ITA
Italy,1834,,ITA
Italy,1835,,ITA
Italy,1836,,ITA
Italy,1837,,ITA
Italy,1838,,ITA
Italy,1839,,ITA
Italy,1840,,ITA
Italy,1841,,ITA
Italy,1842,,ITA
Italy,1843,,ITA
Italy,1844,,ITA
Italy,1845,,ITA
Italy,1846,,ITA
Italy,1847,,ITA
Italy,1848,,ITA
Italy,1849,,ITA
Italy,1850,33019,ITA
Italy,1851,,ITA
Italy,1852,,ITA
Italy,1853,,ITA
Italy,1854,,ITA
Italy,1855,,ITA
Italy,1856,,ITA
Italy,1857,,ITA
Italy,1858,,ITA
Italy,1859,,ITA
Italy,1860,,ITA
Italy,1861,37995,ITA
Italy,1862,39141,ITA
Italy,1863,38377,ITA
Italy,1864,39523,ITA
Italy,1865,40503,ITA
Italy,1866,42482,ITA
Italy,1867,3895,ITA
Italy,1868,40668,ITA
Italy,1869,41146,ITA
Italy,1870,41814,ITA
Italy,1871,42272,ITA
Italy,1872,41647,ITA
Italy,1873,43274,ITA
Italy,1874,4313,ITA
Italy,1875,44365,ITA
Italy,1876,43431,ITA
Italy,1877,43409,ITA
Italy,1878,44051,ITA
Italy,1879,44561,ITA
Italy,1880,4669,ITA
Italy,1881,43541,ITA
Italy,1882,47354,ITA
Italy,1883,47218,ITA
Italy,1884,47556,ITA
Italy,1885,48542,ITA
Italy,1886,50695,ITA
Italy,1887,5209,ITA
Italy,1888,5192,ITA
Italy,1889,49686,ITA
Italy,1890,52863,ITA
Italy,1891,52648,ITA
Italy,1892,49688,ITA
Italy,1893,51967,ITA
Italy,1894,51235,ITA
Italy,1895,52027,ITA
Italy,1896,53456,ITA
Italy,1897,51091,ITA
Italy,1898,55646,ITA
Italy,1899,56944,ITA
Italy,1900,60114,ITA
Italy,1901,64016,ITA
Italy,1902,62231,ITA
Italy,1903,65196,ITA
Italy,1904,65805,ITA
Italy,1905,69477,ITA
Italy,1906,72087,ITA
Italy,1907,80214,ITA
Italy,1908,82149,ITA
Italy,1909,88494,ITA
Italy,1910,85285,ITA
Italy,1911,90839,ITA
Italy,1912,91574,ITA
Italy,1913,95487,ITA
Italy,1914,95413,ITA
Italy,1915,10673,ITA
Italy,1916,119746,ITA
Italy,1917,125383,ITA
Italy,1918,127249,ITA
Italy,1919,10598,ITA
Italy,1920,96757,ITA
Italy,1921,95287,ITA
Italy,1922,10021,ITA
Italy,1923,106266,ITA
Italy,1924,107312,ITA
Italy,1925,114397,ITA
Italy,1926,115595,ITA
Italy,1927,113094,ITA
Italy,1928,121182,ITA
Italy,1929,12518,ITA
Italy,1930,119014,ITA
Italy,1931,118323,ITA
Italy,1932,12214,ITA
Italy,1933,121317,ITA
Italy,1934,121826,ITA
Italy,1935,133559,ITA
Italy,1936,133792,ITA
Italy,1937,142954,ITA
Italy,1938,143981,ITA
Italy,1939,15447,ITA
Italy,1940,155424,ITA
Italy,1941,153517,ITA
Italy,1942,15161,ITA
Italy,1943,137307,ITA
Italy,1944,111562,ITA
Italy,1945,87342,ITA
Italy,1946,114422,ITA
Italy,1947,134446,ITA
Italy,1948,142074,ITA
Italy,1949,152563,ITA
Italy,1950,164957,ITA
Italy,1951,177272,ITA
Italy,1952,190541,ITA
Italy,1953,204288,ITA
Italy,1954,214884,ITA
Italy,1955,227389,ITA
Italy,1956,237699,ITA
Italy,1957,251732,ITA
Italy,1958,265192,ITA
Italy,1959,281707,ITA
Italy,1960,296981,ITA
Italy,1961,321992,ITA
Italy,1962,347098,ITA
Italy,1963,371822,ITA
Italy,1964,386333,ITA
Italy,1965,39502,ITA
Italy,1966,415639,ITA
Italy,1967,445232,ITA
Italy,1968,482462,ITA
Italy,1969,510051,ITA
Italy,1970,521506,ITA
Italy,1971,531385,ITA
Italy,1972,546933,ITA
Italy,1973,582713,ITA
Italy,1974,61004,ITA
Italy,1975,596946,ITA
Italy,1976,635737,ITA
Italy,1977,654108,ITA
Italy,1978,678494,ITA
Italy,1979,716984,ITA
Italy,1980,742299,ITA
Italy,1981,745816,ITA
Italy,1982,749233,ITA
Italy,1983,75836,ITA
Italy,1984,777841,ITA
Italy,1985,799697,ITA
Italy,1986,822404,ITA
Italy,1987,84787,ITA
Italy,1988,880671,ITA
Italy,1989,906053,ITA
Italy,1990,925654,ITA
Italy,1991,938522,ITA
Italy,1992,94566,ITA
Italy,1993,937303,ITA
Italy,1994,957993,ITA
Italy,1995,986004,ITA
Italy,1996,996782,ITA
Italy,1997,1016980,ITA
Italy,1998,1026365,ITA
Italy,1999,1046091,ITA
Italy,2000,1083598,ITA
Italy,2001,1103028,ITA
Italy,2002,1106823,ITA
Italy,2003,1107193,ITA
Italy,2004,1120504,ITA
Italy,2005,1128348,ITA
Italy,2006,1150914,ITA
Italy,2007,1169329,ITA
Italy,2008,1157636,ITA
Netherlands,1820,4288,NLD
Netherlands,1821,4458,NLD
Netherlands,1822,4498,NLD
Netherlands,1823,4702,NLD
Netherlands,1824,4871,NLD
Netherlands,1825,4871,NLD
Netherlands,1826,4902,NLD
Netherlands,1827,5125,NLD
Netherlands,1828,5373,NLD
Netherlands,1829,5492,NLD
Netherlands,1830,53,NLD
Netherlands,1831,5298,NLD
Netherlands,1832,5638,NLD
Netherlands,1833,5742,NLD
Netherlands,1834,575,NLD
Netherlands,1835,5823,NLD
Netherlands,1836,598,NLD
Netherlands,1837,6205,NLD
Netherlands,1838,638,NLD
Netherlands,1839,6485,NLD
Netherlands,1840,6588,NLD
Netherlands,1841,6734,NLD
Netherlands,1842,6756,NLD
Netherlands,1843,668,NLD
Netherlands,1844,6723,NLD
Netherlands,1845,6807,NLD
Netherlands,1846,6837,NLD
Netherlands,1847,6869,NLD
Netherlands,1848,6938,NLD
Netherlands,1849,7119,NLD
Netherlands,1850,7345,NLD
Netherlands,1851,7551,NLD
Netherlands,1852,7642,NLD
Netherlands,1853,7578,NLD
Netherlands,1854,779,NLD
Netherlands,1855,7941,NLD
Netherlands,1856,8036,NLD
Netherlands,1857,8179,NLD
Netherlands,1858,8039,NLD
Netherlands,1859,781,NLD
Netherlands,1860,7887,NLD
Netherlands,1861,8007,NLD
Netherlands,1862,8123,NLD
Netherlands,1863,8427,NLD
Netherlands,1864,876,NLD
Netherlands,1865,9015,NLD
Netherlands,1866,9255,NLD
Netherlands,1867,9335,NLD
Netherlands,1868,9286,NLD
Netherlands,1869,9552,NLD
Netherlands,1870,9952,NLD
Netherlands,1871,9942,NLD
Netherlands,1872,10146,NLD
Netherlands,1873,10472,NLD
Netherlands,1874,10213,NLD
Netherlands,1875,10908,NLD
Netherlands,1876,11074,NLD
Netherlands,1877,11364,NLD
Netherlands,1878,11468,NLD
Netherlands,1879,11074,NLD
Netherlands,1880,12313,NLD
Netherlands,1881,1254,NLD
Netherlands,1882,12875,NLD
Netherlands,1883,13816,NLD
Netherlands,1884,14065,NLD
Netherlands,1885,14378,NLD
Netherlands,1886,14594,NLD
Netherlands,1887,15178,NLD
Netherlands,1888,15707,NLD
Netherlands,1889,15707,NLD
Netherlands,1890,1507,NLD
Netherlands,1891,14783,NLD
Netherlands,1892,15006,NLD
Netherlands,1893,15157,NLD
Netherlands,1894,15524,NLD
Netherlands,1895,16015,NLD
Netherlands,1896,15405,NLD
Netherlands,1897,16959,NLD
Netherlands,1898,1731,NLD
Netherlands,1899,17566,NLD
Netherlands,1900,17604,NLD
Netherlands,1901,17958,NLD
Netherlands,1902,18796,NLD
Netherlands,1903,19197,NLD
Netherlands,1904,19334,NLD
Netherlands,1905,19953,NLD
Netherlands,1906,20661,NLD
Netherlands,1907,20679,NLD
Netherlands,1908,20694,NLD
Netherlands,1909,21457,NLD
Netherlands,1910,22438,NLD
Netherlands,1911,23263,NLD
Netherlands,1912,23998,NLD
Netherlands,1913,24955,NLD
Netherlands,1914,24281,NLD
Netherlands,1915,25105,NLD
Netherlands,1916,25779,NLD
Netherlands,1917,24131,NLD
Netherlands,1918,22634,NLD
Netherlands,1919,28049,NLD
Netherlands,1920,28898,NLD
Netherlands,1921,3067,NLD
Netherlands,1922,32342,NLD
Netherlands,1923,3314,NLD
Netherlands,1924,35561,NLD
Netherlands,1925,37058,NLD
Netherlands,1926,40028,NLD
Netherlands,1927,417,NLD
Netherlands,1928,43921,NLD
Netherlands,1929,4427,NLD
Netherlands,1930,4417,NLD
Netherlands,1931,41475,NLD
Netherlands,1932,40901,NLD
Netherlands,1933,40826,NLD
Netherlands,1934,40078,NLD
Netherlands,1935,41575,NLD
Netherlands,1936,44195,NLD
Netherlands,1937,46716,NLD
Netherlands,1938,45593,NLD
Netherlands,1939,48687,NLD
Netherlands,1940,42898,NLD
Netherlands,1941,40627,NLD
Netherlands,1942,37133,NLD
Netherlands,1943,36235,NLD
Netherlands,1944,24306,NLD
Netherlands,1945,2488,NLD
Netherlands,1946,41999,NLD
Netherlands,1947,48613,NLD
Netherlands,1948,53804,NLD
Netherlands,1949,58546,NLD
Netherlands,1950,60642,NLD
Netherlands,1951,61914,NLD
Netherlands,1952,63162,NLD
Netherlands,1953,68652,NLD
Netherlands,1954,73319,NLD
Netherlands,1955,78759,NLD
Netherlands,1956,81654,NLD
Netherlands,1957,8395,NLD
Netherlands,1958,83701,NLD
Netherlands,1959,87793,NLD
Netherlands,1960,9518,NLD
Netherlands,1961,95455,NLD
Netherlands,1962,101993,NLD
Netherlands,1963,105686,NLD
Netherlands,1964,114446,NLD
Netherlands,1965,120435,NLD
Netherlands,1966,123754,NLD
Netherlands,1967,130267,NLD
Netherlands,1968,138627,NLD
Netherlands,1969,147552,NLD
Netherlands,1970,155955,NLD
Netherlands,1971,162539,NLD
Netherlands,1972,167919,NLD
Netherlands,1973,175791,NLD
Netherlands,1974,182763,NLD
Netherlands,1975,182596,NLD
Netherlands,1976,191194,NLD
Netherlands,1977,196392,NLD
Netherlands,1978,201024,NLD
Netherlands,1979,205501,NLD
Netherlands,1980,207979,NLD
Netherlands,1981,206925,NLD
Netherlands,1982,204517,NLD
Netherlands,1983,208014,NLD
Netherlands,1984,214854,NLD
Netherlands,1985,22147,NLD
Netherlands,1986,22757,NLD
Netherlands,1987,230788,NLD
Netherlands,1988,236824,NLD
Netherlands,1989,247906,NLD
Netherlands,1990,258094,NLD
Netherlands,1991,263955,NLD
Netherlands,1992,269302,NLD
Netherlands,1993,271352,NLD
Netherlands,1994,277719,NLD
Netherlands,1995,286143,NLD
Netherlands,1996,29484,NLD
Netherlands,1997,306157,NLD
Netherlands,1998,323975,NLD
Netherlands,1999,339125,NLD
Netherlands,2000,352541,NLD
Netherlands,2001,359326,NLD
Netherlands,2002,359553,NLD
Netherlands,2003,360759,NLD
Netherlands,2004,368824,NLD
Netherlands,2005,3762,NLD
Netherlands,2006,388991,NLD
Netherlands,2007,402995,NLD
Netherlands,2008,411055,NLD
Norway,1820,777,NOR
Norway,1821,,NOR
Norway,1822,,NOR
Norway,1823,,NOR
Norway,1824,,NOR
Norway,1825,,NOR
Norway,1826,,NOR
Norway,1827,,NOR
Norway,1828,,NOR
Norway,1829,,NOR
Norway,1830,938,NOR
Norway,1831,873,NOR
Norway,1832,894,NOR
Norway,1833,1004,NOR
Norway,1834,1058,NOR
Norway,1835,1047,NOR
Norway,1836,1029,NOR
Norway,1837,104,NOR
Norway,1838,1051,NOR
Norway,1839,1058,NOR
Norway,1840,116,NOR
Norway,1841,1193,NOR
Norway,1842,1214,NOR
Norway,1843,12,NOR
Norway,1844,1236,NOR
Norway,1845,1305,NOR
Norway,1846,1345,NOR
Norway,1847,1305,NOR
Norway,1848,1243,NOR
Norway,1849,1287,NOR
Norway,1850,1331,NOR
Norway,1851,1429,NOR
Norway,1852,1429,NOR
Norway,1853,1509,NOR
Norway,1854,1567,NOR
Norway,1855,1669,NOR
Norway,1856,1658,NOR
Norway,1857,1585,NOR
Norway,1858,1665,NOR
Norway,1859,1727,NOR
Norway,1860,1814,NOR
Norway,1861,1781,NOR
Norway,1862,1949,NOR
Norway,1863,1974,NOR
Norway,1864,2072,NOR
Norway,1865,2185,NOR
Norway,1866,2226,NOR
Norway,1867,228,NOR
Norway,1868,2278,NOR
Norway,1869,2366,NOR
Norway,1870,236,NOR
Norway,1871,2401,NOR
Norway,1872,2558,NOR
Norway,1873,2618,NOR
Norway,1874,2717,NOR
Norway,1875,2797,NOR
Norway,1876,2876,NOR
Norway,1877,2898,NOR
Norway,1878,2796,NOR
Norway,1879,2821,NOR
Norway,1880,2912,NOR
Norway,1881,2939,NOR
Norway,1882,2934,NOR
Norway,1883,2923,NOR
Norway,1884,2975,NOR
Norway,1885,3002,NOR
Norway,1886,3019,NOR
Norway,1887,3057,NOR
Norway,1888,32,NOR
Norway,1889,3323,NOR
Norway,1890,3414,NOR
Norway,1891,3447,NOR
Norway,1892,3513,NOR
Norway,1893,3606,NOR
Norway,1894,3628,NOR
Norway,1895,3672,NOR
Norway,1896,3776,NOR
Norway,1897,3976,NOR
Norway,1898,4009,NOR
Norway,1899,4133,NOR
Norway,1900,4185,NOR
Norway,1901,4289,NOR
Norway,1902,4355,NOR
Norway,1903,4328,NOR
Norway,1904,4336,NOR
Norway,1905,4369,NOR
Norway,1906,455,NOR
Norway,1907,4748,NOR
Norway,1908,4899,NOR
Norway,1909,5006,NOR
Norway,1910,5211,NOR
Norway,1911,5414,NOR
Norway,1912,5681,NOR
Norway,1913,5988,NOR
Norway,1914,6111,NOR
Norway,1915,638,NOR
Norway,1916,6627,NOR
Norway,1917,6024,NOR
Norway,1918,5782,NOR
Norway,1919,6773,NOR
Norway,1920,7217,NOR
Norway,1921,6518,NOR
Norway,1922,7217,NOR
Norway,1923,7412,NOR
Norway,1924,741,NOR
Norway,1925,7865,NOR
Norway,1926,7983,NOR
Norway,1927,8285,NOR
Norway,1928,865,NOR
Norway,1929,9468,NOR
Norway,1930,10181,NOR
Norway,1931,9385,NOR
Norway,1932,9852,NOR
Norway,1933,10099,NOR
Norway,1934,10456,NOR
Norway,1935,10977,NOR
Norway,1936,11718,NOR
Norway,1937,12239,NOR
Norway,1938,12514,NOR
Norway,1939,13118,NOR
Norway,1940,12005,NOR
Norway,1941,12296,NOR
Norway,1942,11818,NOR
Norway,1943,11583,NOR
Norway,1944,10978,NOR
Norway,1945,12302,NOR
Norway,1946,13557,NOR
Norway,1947,15395,NOR
Norway,1948,16466,NOR
Norway,1949,16905,NOR
Norway,1950,17728,NOR
Norway,1951,18688,NOR
Norway,1952,19347,NOR
Norway,1953,20116,NOR
Norway,1954,21131,NOR
Norway,1955,21597,NOR
Norway,1956,2275,NOR
Norway,1957,23436,NOR
Norway,1958,23436,NOR
Norway,1959,24424,NOR
Norway,1960,25798,NOR
Norway,1961,27415,NOR
Norway,1962,28187,NOR
Norway,1963,29265,NOR
Norway,1964,30722,NOR
Norway,1965,32353,NOR
Norway,1966,33577,NOR
Norway,1967,35675,NOR
Norway,1968,36476,NOR
Norway,1969,38122,NOR
Norway,1970,38879,NOR
Norway,1971,40874,NOR
Norway,1972,42956,NOR
Norway,1973,44852,NOR
Norway,1974,46732,NOR
Norway,1975,49175,NOR
Norway,1976,52058,NOR
Norway,1977,5428,NOR
Norway,1978,56173,NOR
Norway,1979,5869,NOR
Norway,1980,61595,NOR
Norway,1981,6219,NOR
Norway,1982,6232,NOR
Norway,1983,64551,NOR
Norway,1984,68364,NOR
Norway,1985,71919,NOR
Norway,1986,74507,NOR
Norway,1987,76039,NOR
Norway,1988,76006,NOR
Norway,1989,76733,NOR
Norway,1990,78333,NOR
Norway,1991,81166,NOR
Norway,1992,83844,NOR
Norway,1993,86129,NOR
Norway,1994,90656,NOR
Norway,1995,94607,NOR
Norway,1996,99577,NOR
Norway,1997,104744,NOR
Norway,1998,106995,NOR
Norway,1999,109221,NOR
Norway,2000,112768,NOR
Norway,2001,114993,NOR
Norway,2002,116716,NOR
Norway,2003,117891,NOR
Norway,2004,122439,NOR
Norway,2005,125745,NOR
Norway,2006,128637,NOR
Norway,2007,129643,NOR
Norway,2008,132365,NOR
Sweden,1820,2107,SWE
Sweden,1821,2219,SWE
Sweden,1822,2298,SWE
Sweden,1823,2329,SWE
Sweden,1824,2434,SWE
Sweden,1825,2452,SWE
Sweden,1826,249,SWE
Sweden,1827,234,SWE
Sweden,1828,2497,SWE
Sweden,1829,2558,SWE
Sweden,1830,2502,SWE
Sweden,1831,2513,SWE
Sweden,1832,2461,SWE
Sweden,1833,2609,SWE
Sweden,1834,2683,SWE
Sweden,1835,271,SWE
Sweden,1836,2777,SWE
Sweden,1837,2795,SWE
Sweden,1838,2688,SWE
Sweden,1839,2785,SWE
Sweden,1840,2889,SWE
Sweden,1841,2878,SWE
Sweden,1842,2794,SWE
Sweden,1843,2886,SWE
Sweden,1844,3054,SWE
Sweden,1845,3161,SWE
Sweden,1846,3077,SWE
Sweden,1847,3144,SWE
Sweden,1848,3272,SWE
Sweden,1849,3446,SWE
Sweden,1850,3528,SWE
Sweden,1851,3525,SWE
Sweden,1852,3476,SWE
Sweden,1853,3527,SWE
Sweden,1854,3608,SWE
Sweden,1855,3861,SWE
Sweden,1856,3822,SWE
Sweden,1857,393,SWE
Sweden,1858,4149,SWE
Sweden,1859,4408,SWE
Sweden,1860,457,SWE
Sweden,1861,46,SWE
Sweden,1862,4352,SWE
Sweden,1863,4725,SWE
Sweden,1864,4879,SWE
Sweden,1865,509,SWE
Sweden,1866,4993,SWE
Sweden,1867,5118,SWE
Sweden,1868,4544,SWE
Sweden,1869,5008,SWE
Sweden,1870,5659,SWE
Sweden,1871,5886,SWE
Sweden,1872,6108,SWE
Sweden,1873,6202,SWE
Sweden,1874,6389,SWE
Sweden,1875,6338,SWE
Sweden,1876,6781,SWE
Sweden,1877,6708,SWE
Sweden,1878,6546,SWE
Sweden,1879,6933,SWE
Sweden,1880,6949,SWE
Sweden,1881,7152,SWE
Sweden,1882,7088,SWE
Sweden,1883,7612,SWE
Sweden,1884,7514,SWE
Sweden,1885,7812,SWE
Sweden,1886,7826,SWE
Sweden,1887,7798,SWE
Sweden,1888,8183,SWE
Sweden,1889,8308,SWE
Sweden,1890,8456,SWE
Sweden,1891,8802,SWE
Sweden,1892,8774,SWE
Sweden,1893,903,SWE
Sweden,1894,9155,SWE
Sweden,1895,9611,SWE
Sweden,1896,10129,SWE
Sweden,1897,1058,SWE
Sweden,1898,10958,SWE
Sweden,1899,11344,SWE
Sweden,1900,11303,SWE
Sweden,1901,11591,SWE
Sweden,1902,11614,SWE
Sweden,1903,12056,SWE
Sweden,1904,12547,SWE
Sweden,1905,12488,SWE
Sweden,1906,13524,SWE
Sweden,1907,1441,SWE
Sweden,1908,14169,SWE
Sweden,1909,14271,SWE
Sweden,1910,15265,SWE
Sweden,1911,15595,SWE
Sweden,1912,16191,SWE
Sweden,1913,17273,SWE
Sweden,1914,17543,SWE
Sweden,1915,17811,SWE
Sweden,1916,18725,SWE
Sweden,1917,17464,SWE
Sweden,1918,16376,SWE
Sweden,1919,17129,SWE
Sweden,1920,1828,SWE
Sweden,1921,1672,SWE
Sweden,1922,1854,SWE
Sweden,1923,19484,SWE
Sweden,1924,20514,SWE
Sweden,1925,20638,SWE
Sweden,1926,22279,SWE
Sweden,1927,22986,SWE
Sweden,1928,23687,SWE
Sweden,1929,25338,SWE
Sweden,1930,264,SWE
Sweden,1931,26128,SWE
Sweden,1932,25322,SWE
Sweden,1933,26088,SWE
Sweden,1934,28217,SWE
Sweden,1935,29762,SWE
Sweden,1936,31239,SWE
Sweden,1937,32598,SWE
Sweden,1938,33821,SWE
Sweden,1939,36292,SWE
Sweden,1940,32924,SWE
Sweden,1941,32418,SWE
Sweden,1942,3317,SWE
Sweden,1943,34683,SWE
Sweden,1944,35693,SWE
Sweden,1945,36187,SWE
Sweden,1946,40274,SWE
Sweden,1947,43206,SWE
Sweden,1948,44037,SWE
Sweden,1949,45694,SWE
Sweden,1950,47478,SWE
Sweden,1951,49342,SWE
Sweden,1952,4969,SWE
Sweden,1953,50505,SWE
Sweden,1954,52936,SWE
Sweden,1955,54305,SWE
Sweden,1956,5634,SWE
Sweden,1957,58154,SWE
Sweden,1958,59605,SWE
Sweden,1959,62219,SWE
Sweden,1960,65764,SWE
Sweden,1961,69462,SWE
Sweden,1962,7261,SWE
Sweden,1963,762,SWE
Sweden,1964,81344,SWE
Sweden,1965,85422,SWE
Sweden,1966,88043,SWE
Sweden,1967,9145,SWE
Sweden,1968,95229,SWE
Sweden,1969,99919,SWE
Sweden,1970,104647,SWE
Sweden,1971,107112,SWE
Sweden,1972,109915,SWE
Sweden,1973,114064,SWE
Sweden,1974,118212,SWE
Sweden,1975,119413,SWE
Sweden,1976,121891,SWE
Sweden,1977,120149,SWE
Sweden,1978,119985,SWE
Sweden,1979,123821,SWE
Sweden,1980,124783,SWE
Sweden,1981,124043,SWE
Sweden,1982,125508,SWE
Sweden,1983,127742,SWE
Sweden,1984,131758,SWE
Sweden,1985,134009,SWE
Sweden,1986,13762,SWE
Sweden,1987,141968,SWE
Sweden,1988,145926,SWE
Sweden,1989,150411,SWE
Sweden,1990,152188,SWE
Sweden,1991,150263,SWE
Sweden,1992,14733,SWE
Sweden,1993,144709,SWE
Sweden,1994,149857,SWE
Sweden,1995,155285,SWE
Sweden,1996,157582,SWE
Sweden,1997,16243,SWE
Sweden,1998,168815,SWE
Sweden,1999,176425,SWE
Sweden,2000,183739,SWE
Sweden,2001,186757,SWE
Sweden,2002,191266,SWE
Sweden,2003,194945,SWE
Sweden,2004,200316,SWE
Sweden,2005,206926,SWE
Sweden,2006,215617,SWE
Sweden,2007,221223,SWE
Sweden,2008,220781,SWE
Switzerland,1820,2165,CHE
Switzerland,1821,,CHE
Switzerland,1822,,CHE
Switzerland,1823,,CHE
Switzerland,1824,,CHE
Switzerland,1825,,CHE
Switzerland,1826,,CHE
Switzerland,1827,,CHE
Switzerland,1828,,CHE
Switzerland,1829,,CHE
Switzerland,1830,,CHE
Switzerland,1831,,CHE
Switzerland,1832,,CHE
Switzerland,1833,,CHE
Switzerland,1834,,CHE
Switzerland,1835,,CHE
Switzerland,1836,,CHE
Switzerland,1837,,CHE
Switzerland,1838,,CHE
Switzerland,1839,,CHE
Switzerland,1840,,CHE
Switzerland,1841,,CHE
Switzerland,1842,,CHE
Switzerland,1843,,CHE
Switzerland,1844,,CHE
Switzerland,1845,,CHE
Switzerland,1846,,CHE
Switzerland,1847,,CHE
Switzerland,1848,,CHE
Switzerland,1849,,CHE
Switzerland,1850,3541,CHE
Switzerland,1851,3633,CHE
Switzerland,1852,3863,CHE
